	C1	C10	C100	C101	C11	C13	C16	C17	C18	C19	C25	C30	C33	C34	C35	C4	C51	C53	C57	C59	C6	C60	C61	C62	C63	C65	C66	C67	C69	C7	C70	C72	C73	C74	C79	C82	C83	C84	C86	C87	C9	C90	C91	C93	C94	C95	C98	C102	C103	C12	C14	C15	C2	C20	C21	C22	C23	C24	C26	C27	C28	C29	C3	C31	C32	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C5	C50	C52	C55	C56	C58	C64	C68	C71	C75	C76	C77	C78	C8	C80	C85	C89	C92	C96	C97	C99	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC3	NC4	NC5	NC6	NC7	NC8	NC9
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	-0.195070226	0.409448842	-0.165714519	-0.226736915	-0.002845573	0.280608494	0.122254035	0.027088023	0.39195925	-0.229433272	-0.143176134	0.04603176	-0.075800911	0.138977802	0.139032358	-0.007275367	-0.21127966	-0.038254366	0.105855166	0.097441054	0.226414519	0.122790179	0.218919128	-0.469355566	0.002851862	-0.212958496	0.167534852	0.191081417	0.194802572	0.105918328	-0.175032474	0.376841303	0.013908977	0.244832335	-0.296450651	-0.57573276	0.216357084	-0.044810516	-0.242269232	0.171079582	-0.052130754	0.38584715	-0.289584918	0.218316955	-0.19540628	0.198378438	0.233325822	-0.101820054	-0.070112142	0.146588722	0.341170659	-0.275351604	0.032339136	-0.233348994	-0.290763976	-0.129962388	-0.213956601	0.074858265	-0.085066748	0.216570277	-0.070479827	0.032621772	-0.332287187	0.367714234	0.293458037	0.1089155	-0.121845426	-0.036186416	-0.032816056	0.249808018	0.365158685	-0.210109766	-0.473647765	0.057153994	0.10514687	-0.35588183	-0.131783651	-0.294846564	-0.063902437	-0.287226261	0.338441138	-0.294183614	-0.037416861	-0.173787654	-0.098147383	-0.294990436	0.233832278	-0.007743694	-0.179869041	0.068353214	0.370899795	-0.234309602	-0.26910106	-0.170350508	0.165977851	-0.005037446	-0.338989951	0.307332265	0.180774005	-0.092364075	0.286692055	-0.148314748	-0.051366982	0.024666137	0.001947467	-0.317305415	-0.158465071	0.230882541	-0.045520088	-0.205132823	-0.389000161	-0.167056171	-0.431236811	-0.122642499	2.74E-06	-0.088660938	0.295954071	0.213657795	-0.044164038	-0.274987595	-0.29555168	-0.262503781	-0.152172889	0.178575876	-0.119241562	0.034376724
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	0.024963259	0.114167344	0.304551446	0.140410941	0.3973384	0.398113359	0.318749666	0.042725416	-0.041251641	0.04703479	0.272078985	0.205698695	0.009253993	-0.270429482	-0.094246032	0.154830274	0.107206355	0.408360775	0.265991986	0.109489694	0.40003636	0.203249	0.412820973	0.371441049	0.330523839	-0.036971848	-0.038272429	-0.000703179	0.094721391	0.316197832	0.280833972	0.198605004	0.08271479	0.015541554	0.289356569	-0.110649458	0.029055884	0.070359997	0.236472004	0.273789296	-0.227265149	0.342080982	0.088764848	0.244226651	0.265744808	0.034898995	0.17672884	-0.161299723	-0.303739038	-0.288688288	-0.140434514	-0.335635359	-0.092082723	-0.202384722	-0.145623698	0.110486388	-0.237581232	-0.32511538	-0.200349252	-0.054648457	-0.217241994	-0.243644852	-0.221089273	-0.01590871	-0.31619237	-0.045623065	-0.25547406	-0.213010428	0.047322037	-0.005685726	-0.360942946	0.018880958	-0.270869378	-0.099265142	-0.278838291	0.044580226	-0.035356096	-0.218239371	-0.172846029	-0.101122112	-0.189295832	-0.365019068	-0.22261606	-0.205103583	0.006269302	-0.366560385	-0.053561037	0.14752093	0.001575791	0.260736704	-0.009925619	0.041422236	-0.0086781	-0.228329372	-0.032219035	-0.261735085	-0.392318865	-0.063720694	-0.202002869	-0.092425817	-0.150769239	-0.13918554	-0.06405179	0.026236847	-0.18548075	-0.132329736	0.165414517	0.028372407	-0.24625763	-0.166856686	-0.172825722	-0.083508709	-0.004386112	-0.020206399	-0.23110024	-0.06776957	0.142191318	-0.171909105	-0.355770958	-0.33678674	-0.24429247	-0.262432759	-0.036592684	-0.025071363	-0.402780593	0.207214816
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	-0.203703704	-0.703703704	-0.364197531	0.938271605	0.858024691	0.25308642	-0.086419753	0.388888889	0.197530864	0.203703704	0.820987654	0.413580247	0.148148148	0.561728395	-0.969135802	-0.037037037	-0.580246914	0.209876543	0.475308642	0.672839506	0.425925926	0.037037037	0.290123457	0.765432099	0.913580247	-0.598765432	0.067901235	-0.456790123	0.728395062	0.617283951	0.240740741	0.456790123	0.672839506	-0.141975309	0.74691358	0.913580247	-0.617283951	-0.932098765	0.864197531	0.981481481	0.00617284	0.808641975	0.827160494	0.333333333	0.555555556	0.759259259	0.154320988	0.067901235	-0.12345679	-0.345679012	-0.592592593	0.104938272	0.043209877	-0.018518519	-0.308641975	-0.37654321	-0.864197531	-0.851851852	-0.75308642	-0.771604938	-0.314814815	-0.969135802	-0.969135802	0.314814815	-0.290123457	0.555555556	0.228395062	-0.216049383	0.074074074	-0.209876543	-0.648148148	-0.99382716	0.067901235	-0.074074074	-0.228395062	0.944444444	-0.567901235	-0.635802469	-0.450617284	-0.259259259	0.141975309	0.413580247	-0.277777778	-0.030864198	-0.018518519	-0.12962963	-0.358024691	0.160493827	-0.067901235	-0.407407407	-0.833333333	0.345679012	-0.018518519	0.432098765	0.672839506	0.407407407	-0.62962963	0.728395062	0.234567901	-0.092592593	0.901234568	-0.777777778	0.277777778	-0.203703704	0.00617284	-0.104938272	0.364197531	-0.043209877	0.49382716	-0.728395062	-0.74691358	-0.790123457	-0.222222222	0.851851852	0.12345679	0.401234568	-0.080246914	0.555555556	-0.074074074	-0.530864198	-0.987654321	-0.086419753	-0.62962963	0.820987654	-0.950617284	0.962962963
GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	0.181804187	0.365186884	0.462990196	0.65625	0.288645186	0.686569656	0.543692485	0.224802051	0.293557464	0.54805	0.69375	0.083451355	0.487496539	-0.562411258	0.215625	0.135745234	0.623991935	0.14375	0.648248164	-0.12067637	0.203211285	0.467527958	0.864183399	0.154774628	0.151364882	-0.328298402	0.357223236	0.621224127	0.366926832	0.547490327	0.178181818	0.352616058	0.316223237	0.291426068	0.297397784	0.246226516	-0.010337056	0.587844828	0.493366491	0.197516112	-0.08242876	0.551824443	0.322070695	0.516023339	0.2375	-0.493463303	0.646169355	-0.490625	-0.416360294	-0.276319606	-0.646875	-0.725560897	0.088878088	-0.611563541	-0.60625	-0.215050448	-0.58125	-0.6	-0.751602238	-0.403044355	-0.609375	-0.518700502	-0.602263342	-0.424071587	-0.83567112	-0.311897855	-0.599568966	-0.587293024	-0.061389935	-0.515896119	-0.566156915	0.250796896	-0.704031385	-0.448609401	-0.690625	-0.413387864	-0.391179519	-0.447638648	-0.078125	-0.298726852	0.18125	-0.559754267	-0.452693966	-0.713803251	0.10625	-0.521673906	0.2375	0.049562435	-0.145837576	0.381257688	-0.508286622	0.277319376	0.0375	-0.38125	0.510599904	-0.788556655	-0.486918063	0.109375	-0.617849129	-0.261742035	0.474031772	0.336875	0.670868289	0.072810039	0.255636078	-0.388620737	0.428488836	0.310391657	-0.282735461	0.30956056	-0.046837121	0.251142698	-0.583443482	0.332327023	-0.125	0.15625	0.355051128	0.04375	-0.254891678	0.072068404	-0.672002407	0.096875	0.46875	0.027946429	-0.167263663	0.481070026
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	-0.645775215	0.359108325	-0.62036963	-0.322354543	-0.080654951	-0.625530149	-0.575647583	-0.089920235	-0.151337143	-0.564994775	-0.584673062	0.377361409	0.21447413	0.162185276	-0.39646416	-0.173702247	-0.574722744	-0.091904998	-0.20662172	0.160067812	-0.501755173	-0.423309716	-0.346181733	-0.105170126	0.083760014	-0.522677249	-0.339765106	-0.103644201	0.194344752	-0.332086879	-0.215824629	-0.332078679	-0.392069568	0.623898023	0.207398018	-0.005642633	0.393452795	-0.15561757	-0.574492658	0.393255037	0.535457087	-0.280324741	-0.332918913	0.172611141	0.198129457	-0.316010184	0.385462749	0.151214015	-0.195525164	0.334547741	0.635318704	0.589196311	0.017905845	0.560827875	0.502707046	0.327457127	0.400445317	0.420062696	0.473764269	0.284015201	0.485220072	0.691721428	0.094043887	-0.163939731	0.635521689	-0.023226621	0.236493017	0.4169279	0.653709975	0.582460514	0.601919192	0.398703706	0.360655853	0.399032691	0.296554386	-0.224794394	0.019844503	0.236288929	-0.351707171	-0.364679693	0.794038046	0.305866547	0.629137495	0.051507447	-0.26737538	0.636363636	0.279730541	0.357366771	-0.272041536	0.224017362	0.411776781	-0.262755102	0.52983228	0.233472436	0.207364898	0.266827795	-0.08761688	-0.038419176	0.54962294	0.186858301	-0.115987461	-0.55992879	-0.629662828	0.100957232	-0.347490751	-0.026657524	-0.403609924	-0.294857072	-0.271729838	-0.719530058	0.17817364	-0.548271384	0.547288735	-0.368260188	-0.175171894	-0.019028213	0.164697082	-0.019656266	0.585121367	-0.517024725	-0.488284284	-0.31656832	-0.141566826	-0.258768863	0.170615083	-0.148584799
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	-0.052124746	0.297291915	0.41559565	0.312403061	-0.052241269	0.052015412	0.044826585	-0.278134408	-0.069013566	-0.078424713	0.239612351	-0.200581547	-0.151860092	-0.198637165	0.469445492	-0.276209882	0.403459611	-0.091132044	0.198968449	0.023453962	-0.074055706	0.194555648	0.059583676	0.067986245	-0.168905826	0.103539768	0.258236865	0.095494652	-0.153776492	-0.049079952	0.08161644	0.387960745	-0.071540097	-0.396182147	0.44625569	-0.227915418	0.031735503	0.312277056	-0.228064162	-0.290452929	-0.452801007	0.037765286	0.250745065	-0.106072365	0.314078475	-0.527280986	0.217308073	-0.171041101	0.037998826	-0.364508516	-0.356257379	-0.597821499	-0.50673105	-0.1861444	-0.139663373	-0.169195056	-0.129532406	-0.181722946	-0.352973788	-0.167813225	-0.239445442	-0.348102675	0.103115148	-0.509418022	-0.170071029	-0.453938194	-0.486160419	-0.447649186	-0.433316611	-0.411970463	-0.300351151	-0.141207503	-0.305750731	-0.427525981	-0.42643766	-0.133183378	-0.253144709	-0.097715099	0.127826179	-0.072553928	-0.364619631	-0.372830623	-0.044819643	-0.318559844	0.019627206	-0.205993474	-0.20032651	-0.008699229	-0.073166151	-0.227452544	-0.102492256	0.040964836	-0.109159106	0.237457349	0.217037609	-0.279647665	-0.212707042	0.288171288	0.054668196	0.293560497	0.207849431	0.07065038	0.316545473	0.14511392	0.431373606	-0.157242224	0.204471754	0.413834283	-0.042522104	0.197389606	-0.009895566	0.457718023	0.06743108	0.03186679	0.198204631	0.315490515	0.424626317	0.237677066	-0.226679056	0.155075762	0.021707985	0.046141333	0.216997683	0.209762394	0.282648965	0.318777704
GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION	-0.969135802	0.351851852	-0.722222222	-0.49382716	-0.259259259	-0.166666667	-0.814814815	0.462962963	-0.604938272	-0.580246914	-0.228395062	-0.098765432	-0.975308642	0.765432099	-0.290123457	-0.679012346	0.024691358	-0.339506173	-0.074074074	1	0.512345679	0.166666667	0.462962963	0.382716049	0.172839506	-0.975308642	-0.592592593	-0.981481481	0.987654321	0.067901235	-0.586419753	-0.228395062	-0.549382716	0.37654321	0.839506173	-0.74691358	0.882716049	-0.277777778	-0.956790123	0.913580247	-0.802469136	0.425925926	-0.567901235	-0.487654321	-0.425925926	-0.895061728	-0.240740741	0.327160494	-0.561728395	-0.858024691	0.598765432	0.067901235	-0.648148148	0.783950617	-0.666666667	0.339506173	0.839506173	0.672839506	0.858024691	0.666666667	0.543209877	0.518518519	-0.302469136	-0.234567901	0.790123457	0.012345679	-0.388888889	0.12962963	-0.438271605	-0.222222222	-0.098765432	-0.425925926	-0.024691358	-0.37037037	-0.524691358	-0.401234568	-0.438271605	0.537037037	-0.820987654	0.086419753	-0.012345679	-0.709876543	0.709876543	0.277777778	-0.728395062	0.37037037	-0.567901235	0.283950617	0.290123457	-0.265432099	0.919753086	-0.438271605	0.135802469	-0.104938272	-0.567901235	0.925925926	-0.938271605	0.796296296	0.487654321	-0.148148148	0.308641975	-0.543209877	-0.944444444	-0.098765432	0.864197531	-0.734567901	0.24691358	-0.395061728	0.672839506	-0.87037037	0.00617284	-0.37037037	-0.444444444	-0.148148148	-0.283950617	-0.104938272	0.969135802	0.709876543	-0.037037037	-0.882716049	-0.037037037	-0.549382716	-0.641975309	0.938271605	0.759259259	0.783950617
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FUSION	-0.969135802	0.351851852	-0.722222222	-0.49382716	-0.259259259	-0.166666667	-0.814814815	0.462962963	-0.604938272	-0.580246914	-0.228395062	-0.098765432	-0.975308642	0.765432099	-0.290123457	-0.679012346	0.024691358	-0.339506173	-0.074074074	1	0.512345679	0.166666667	0.462962963	0.382716049	0.172839506	-0.975308642	-0.592592593	-0.981481481	0.987654321	0.067901235	-0.586419753	-0.228395062	-0.549382716	0.37654321	0.839506173	-0.74691358	0.882716049	-0.277777778	-0.956790123	0.913580247	-0.802469136	0.425925926	-0.567901235	-0.487654321	-0.425925926	-0.895061728	-0.240740741	0.327160494	-0.561728395	-0.858024691	0.598765432	0.067901235	-0.648148148	0.783950617	-0.666666667	0.339506173	0.839506173	0.672839506	0.858024691	0.666666667	0.543209877	0.518518519	-0.302469136	-0.234567901	0.790123457	0.012345679	-0.388888889	0.12962963	-0.438271605	-0.222222222	-0.098765432	-0.425925926	-0.024691358	-0.37037037	-0.524691358	-0.401234568	-0.438271605	0.537037037	-0.820987654	0.086419753	-0.012345679	-0.709876543	0.709876543	0.277777778	-0.728395062	0.37037037	-0.567901235	0.283950617	0.290123457	-0.265432099	0.919753086	-0.438271605	0.135802469	-0.104938272	-0.567901235	0.925925926	-0.938271605	0.796296296	0.487654321	-0.148148148	0.308641975	-0.543209877	-0.944444444	-0.098765432	0.864197531	-0.734567901	0.24691358	-0.395061728	0.672839506	-0.87037037	0.00617284	-0.37037037	-0.444444444	-0.148148148	-0.283950617	-0.104938272	0.969135802	0.709876543	-0.037037037	-0.882716049	-0.037037037	-0.549382716	-0.641975309	0.938271605	0.759259259	0.783950617
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	0.227375922	0.48536686	0.235018196	0.112196313	-0.124227885	-0.523499984	-0.377343631	0.273851138	0.569902313	-0.690356139	0.399911261	-0.621325816	0.229838868	-0.388548072	-0.029036859	-0.367599254	0.583555611	-0.624605678	0.42308406	-0.241463627	0.160417119	0.614789652	-0.541356956	0.324153631	-0.634443209	-0.58242612	0.633698482	0.042606573	-0.165093393	-0.189604578	-0.489250681	0.651589357	-0.127088894	-0.216867966	-0.444515177	-0.232126334	0.419335464	0.437035062	-0.166192489	0.077159291	-0.43180436	0.167107518	0.232648638	0.482418029	0.535918618	-0.359335611	0.694630487	-0.494349106	-0.170579501	-0.678233438	-0.54359839	-0.462681864	-0.121865252	-0.564931991	-0.649160143	-0.783340615	-0.375737122	-0.500449431	-0.463521481	-0.510208552	-0.464401175	-0.306673192	0.42351723	-0.583596215	0.035987935	-0.490139988	-0.649842271	-0.525327355	-0.50522013	-0.611199769	-0.116063683	-0.627119415	-0.170159326	-0.567663898	-0.706902517	-0.137480567	-0.707599923	0.254416816	0.435633642	-0.695425868	0.151419558	-0.513035313	-0.600612996	-0.158356289	0.52020709	-0.373222946	0.537959519	-0.665766357	-0.641397931	-0.428344993	0.115930599	-0.473974763	-0.570191534	0.462148848	-0.184542587	-0.185916024	-0.138053116	0.540967712	-0.07817498	0.260444773	0.491671719	0.18426218	0.471984068	-0.168472874	0.597667093	-0.525045776	0.480752245	0.409862016	0.393698875	0.55245687	0.255430619	0.041009464	0.078940746	0.457852102	0.626322072	0.676833267	0.640498658	0.542052542	0.342399041	0.251631676	0.223336512	0.4038318	0.61091839	0.610458704	0.60469681	0.592742058
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	-0.160254642	0.163511445	0.172724227	0.290575374	0.100281652	-0.105555945	-0.304809863	0.623958012	-0.137854763	-0.523056338	0.354125927	-0.491640176	0.267478238	-0.337376832	-0.2696583	0.184469543	-0.037027408	-0.206406235	0.500788915	0.118822331	0.646308473	0.4761935	-0.032165544	0.400084556	-0.215013702	-0.574231843	0.381883189	0.087383073	0.129174749	0.023245226	-0.33523758	0.352238382	-0.43094847	0.370502805	-0.259376261	0.078658903	0.483337195	0.469803987	0.062357271	0.572684177	-0.382554679	0.289596762	0.092207403	0.383140674	0.589348962	-0.45385784	0.614263564	-0.378089096	-0.298920532	-0.634360684	-0.431131408	-0.367868589	0.19399571	-0.225117633	-0.726996301	-0.410772269	-0.462102889	-0.406974223	-0.222497884	-0.272127855	-0.558789775	-0.22765631	0.181422143	-0.122309185	0.144803351	-0.083432507	-0.081390452	-0.205830754	0.062042998	-0.429616948	-0.416625512	-0.201058244	-0.449940291	-0.652073527	-0.67118326	-0.12837803	-0.673650879	0.071864286	0.46362528	-0.360527465	0.401247917	-0.693320414	-0.251095072	0.245797428	0.533680062	-0.569674852	0.592070248	-0.140729339	-0.490663743	-0.36609472	0.023643726	-0.544048353	-0.448810308	0.294847281	-0.054567159	-0.125544338	-0.203292241	0.508533946	0.194733682	0.152593043	0.105914387	-0.248838921	0.126409943	-0.310960773	0.28606115	-0.5876529	0.398182646	0.342140759	0.132636363	-0.235508155	-0.111564631	-0.404224523	-0.192368396	0.287207213	0.44395297	0.597722819	0.371446498	0.422086342	0.154072418	-0.434317455	-0.375173193	-0.010954943	0.314618594	0.251463199	0.017496961	0.423427717
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	0.888888889	0.641975309	-0.351851852	0.141975309	-0.265432099	-0.135802469	0.234567901	-0.617283951	0.518518519	0.074074074	0.481481481	-0.512345679	-0.512345679	-0.345679012	0.913580247	0.216049383	0.987654321	-0.5	-0.141975309	0.092592593	-0.265432099	-0.141975309	-0.067901235	-0.74691358	-0.518518519	0.87654321	-0.407407407	-0.87654321	-0.808641975	-0.728395062	0.00617284	-0.462962963	-0.345679012	-0.666666667	0.716049383	-0.611111111	-0.882716049	0.290123457	-0.827160494	-0.827160494	-0.765432099	-0.938271605	-0.586419753	-0.37037037	-0.716049383	-0.555555556	-0.882716049	0.75308642	0.728395062	-0.240740741	-0.030864198	0.654320988	-0.75308642	0.462962963	0.574074074	0.030864198	0.617283951	0.666666667	-0.802469136	0.827160494	0.382716049	-0.086419753	-0.12962963	-0.438271605	-0.759259259	-0.759259259	-0.611111111	-0.728395062	-0.611111111	-0.50617284	0.5	0.160493827	0.388888889	0.339506173	0.327160494	0.771604938	0.481481481	-0.222222222	-0.191358025	0.166666667	-0.845679012	-0.598765432	0.216049383	0.049382716	-0.537037037	0.820987654	-0.444444444	-0.481481481	-0.240740741	0.851851852	-0.851851852	0.679012346	0.672839506	-0.141975309	-0.117283951	-0.080246914	0.382716049	-0.907407407	-0.740740741	-0.216049383	-0.654320988	0.858024691	0.925925926	0.814814815	0.981481481	0.783950617	-0.395061728	0.75308642	0.938271605	0.833333333	0.925925926	0.481481481	0.530864198	-0.950617284	-0.617283951	-0.172839506	0.160493827	-0.895061728	-0.043209877	0.098765432	0.962962963	-0.851851852	0.209876543	0.925925926	-3.33E-15	-0.197530864
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	0.888888889	0.641975309	-0.351851852	0.141975309	-0.265432099	-0.135802469	0.234567901	-0.617283951	0.518518519	0.074074074	0.481481481	-0.512345679	-0.512345679	-0.345679012	0.913580247	0.216049383	0.987654321	-0.5	-0.141975309	0.092592593	-0.265432099	-0.141975309	-0.067901235	-0.74691358	-0.518518519	0.87654321	-0.407407407	-0.87654321	-0.808641975	-0.728395062	0.00617284	-0.462962963	-0.345679012	-0.666666667	0.716049383	-0.611111111	-0.882716049	0.290123457	-0.827160494	-0.827160494	-0.765432099	-0.938271605	-0.586419753	-0.37037037	-0.716049383	-0.555555556	-0.882716049	0.75308642	0.728395062	-0.240740741	-0.030864198	0.654320988	-0.75308642	0.462962963	0.574074074	0.030864198	0.617283951	0.666666667	-0.802469136	0.827160494	0.382716049	-0.086419753	-0.12962963	-0.438271605	-0.759259259	-0.759259259	-0.611111111	-0.728395062	-0.611111111	-0.50617284	0.5	0.160493827	0.388888889	0.339506173	0.327160494	0.771604938	0.481481481	-0.222222222	-0.191358025	0.166666667	-0.845679012	-0.598765432	0.216049383	0.049382716	-0.537037037	0.820987654	-0.444444444	-0.481481481	-0.240740741	0.851851852	-0.851851852	0.679012346	0.672839506	-0.141975309	-0.117283951	-0.080246914	0.382716049	-0.907407407	-0.740740741	-0.216049383	-0.654320988	0.858024691	0.925925926	0.814814815	0.981481481	0.783950617	-0.395061728	0.75308642	0.938271605	0.833333333	0.925925926	0.481481481	0.530864198	-0.950617284	-0.617283951	-0.172839506	0.160493827	-0.895061728	-0.043209877	0.098765432	0.962962963	-0.851851852	0.209876543	0.925925926	-3.33E-15	-0.197530864
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	-0.916408669	0.501547988	-0.354514403	0.335890208	-0.061919505	-0.120743034	-0.625386997	0.003095975	-0.411764706	-0.470588235	0.080495356	-0.436745534	-0.711213507	0.260306718	0.107876161	-0.761609907	-0.941089937	-0.53869969	0.217078757	0.99380805	-0.140063273	0.142414861	-0.33636247	0.6625387	-0.606781377	-0.894736842	-0.06281128	-0.086106811	0.931733746	0.07120743	-0.721362229	0.037151703	-0.37509042	0.238390093	0.300563147	0.128804477	0.688532716	0.292526359	-0.789473684	0.959752322	-0.088830674	-0.090090895	-0.180657427	0.528121775	-0.061919505	-0.725196612	0.551354023	-0.19759795	-0.715170279	-0.724458204	0.230640103	-0.030959752	-0.357943177	0.678018576	-0.678018576	0.278139266	0.455267498	-0.07772385	-0.125677894	0.510835913	-0.397617445	0.425630014	-0.643441505	0.120286931	0.560371517	0.585397317	0.049535604	0.021671827	0.64201252	-0.241486068	-0.729484004	-0.560371517	-0.040247678	-0.647058824	-0.479876161	-0.408668731	-0.228667339	0.671826625	-0.628360266	-0.030959752	0.331037152	-0.65525932	0.057546266	0.20123839	-0.003095975	0.271406127	0.164860681	0.53250774	-0.118244314	-0.321981424	0.727612752	-0.650154799	0.531153251	0.021671827	-0.674922601	0.826625387	-0.850731098	0.73993808	0.430340557	-0.219814241	0.40247678	-0.730650155	-0.866873065	-0.313209494	0.776114752	-0.284722435	0.287925697	0.211739862	-0.2750018	-0.782306703	-0.283847345	-0.433436533	-0.368421053	0.859898708	0.210950579	0.540874244	0.736842105	0.826625387	0.813198744	-0.577474892	-0.173890609	-0.582043344	-0.540866873	0.749250708	0.554179567	0.659442724
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.604938272	0.067901235	0.592592593	0.327160494	-0.154320988	-0.740740741	0.111111111	-0.154320988	-0.660493827	-0.030864198	-0.148148148	-0.679012346	-0.191358025	-0.308641975	0.561728395	0.691358025	0.962962963	-0.043209877	0.765432099	0.203703704	0.728395062	0.827160494	0.012345679	-0.388888889	-0.030864198	0.716049383	0.358024691	-0.327160494	0.302469136	-0.141975309	0.012345679	0.685185185	0.172839506	-0.839506173	0.351851852	0.018518519	-0.117283951	0.783950617	-0.50617284	-0.438271605	-0.722222222	-1	0.549382716	-0.450617284	0.456790123	0.808641975	0.407407407	-0.555555556	-0.382716049	-0.827160494	0.537037037	-0.425925926	-0.049382716	0.419753086	0.345679012	-0.580246914	-0.512345679	0.104938272	-0.25308642	-0.944444444	-0.5	-0.351851852	0.919753086	-0.820987654	0.74691358	-0.12962963	0.018518519	0.259259259	0.50617284	0.012345679	0.228395062	-0.771604938	-0.561728395	-0.716049383	-0.592592593	0.487654321	-0.382716049	-0.203703704	0.388888889	-0.395061728	-0.413580247	-0.333333333	0.981481481	-3.33E-15	0.080246914	0.395061728	-0.327160494	0.37654321	-0.197530864	-0.87654321	-0.62962963	-0.740740741	-0.808641975	-0.913580247	-0.666666667	-0.654320988	-0.50617284	-0.888888889	0.179012346	0.709876543	0.12345679	-0.938271605	0.765432099	0.827160494	-0.814814815	0.00617284	0.925925926	0.709876543	0.302469136	0.592592593	-1	-0.12962963	0.617283951	0.055555556	-0.092592593	0.567901235	0.277777778	-0.580246914	-0.901234568	0.154320988	-0.086419753	0.00617284	0.62345679	0.87654321	-0.543209877	0.648148148
